@relation input_channel_1

@attribute channel_1_0 numeric
@attribute channel_1_1 numeric
@attribute channel_1_2 numeric
@attribute channel_1_3 numeric
@attribute channel_1_4 numeric
@attribute channel_1_5 numeric
@attribute channel_1_6 numeric
@attribute channel_1_7 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
100,76,50,22,0,15,40,22,6
80,52,54,0,2,80,100,95,5
58,99,100,57,22,0,7,0,2
100,100,71,34,0,12,45,45,6
82,76,42,0,7,46,86,100,5
100,71,42,51,58,70,35,0,4
70,63,75,100,88,55,25,0,9
95,99,65,23,0,21,61,100,0
94,60,33,0,20,71,100,96,5
85,100,68,34,0,31,46,46,7
83,62,100,60,30,0,51,34,8
65,96,100,72,79,49,11,0,9
94,98,48,1,0,51,100,85,0
65,100,79,41,11,8,9,0,2
95,65,30,0,25,62,100,90,8
83,93,100,64,56,23,0,7,5
94,100,91,52,46,24,0,14,5
97,100,55,11,0,36,82,98,0
100,61,52,19,0,51,97,98,5
100,93,70,48,26,6,0,2,3
90,65,69,100,41,0,5,48,8
89,100,78,55,39,12,0,9,3
92,100,63,40,41,74,39,0,4
47,58,79,100,81,54,27,0,1
95,68,29,0,19,64,91,100,5
100,90,59,24,0,12,34,26,6
68,82,100,90,67,45,22,0,1
52,0,5,58,60,64,100,74,0
82,100,86,59,39,24,3,0,3
100,67,37,32,37,54,36,0,4
70,100,66,36,16,9,0,3,2
94,100,77,37,0,1,40,57,7
70,97,100,79,55,27,0,2,3
89,100,91,63,38,9,0,4,5
68,40,6,0,35,68,100,83,8
100,80,49,16,0,24,41,31,6
100,73,41,17,18,43,35,0,4
73,92,100,80,61,41,20,0,1
58,39,1,0,40,75,100,83,8
78,47,0,0,39,74,100,79,8
100,96,64,37,43,68,33,0,4
0,18,43,73,100,92,64,53,9
100,78,49,20,0,12,29,22,6
90,61,19,0,34,64,100,99,8
77,100,70,37,11,3,1,0,2
42,0,1,36,79,100,81,41,0
77,73,92,100,74,42,16,0,9
100,93,65,33,0,6,33,37,6
68,100,74,66,52,12,0,21,9
80,100,89,57,28,2,0,1,2
96,100,89,67,52,31,12,0,3
78,100,77,46,23,13,7,0,2
82,100,92,63,40,13,0,4,3
100,90,30,0,43,94,72,21,0
95,100,97,87,66,48,13,0,5
100,88,52,16,0,33,68,98,8
100,90,66,38,8,0,19,22,6
87,100,80,61,39,14,0,4,3
73,100,68,28,0,33,51,53,8
84,100,75,52,45,19,0,13,3
36,59,79,100,75,51,26,0,1
92,70,36,0,25,63,100,92,8
88,100,80,39,0,14,41,41,7
100,93,65,31,0,4,22,9,6
100,92,69,42,12,0,17,23,6
93,100,100,78,56,36,9,0,5
91,61,35,0,21,66,95,100,5
100,76,41,35,51,71,35,0,4
85,59,21,0,38,75,92,100,5
58,77,100,87,59,30,3,0,1
83,54,13,0,26,68,100,79,0
77,56,55,11,0,46,91,100,5
100,74,42,31,44,66,33,0,4
100,69,35,34,40,79,39,0,4
100,92,57,19,0,22,41,27,6
100,76,50,47,62,57,28,0,4
28,49,74,100,90,59,29,0,1
94,100,84,52,44,14,0,17,5
100,100,68,29,0,5,32,23,6
100,86,66,45,34,39,19,0,4
43,65,84,100,79,52,26,0,1
97,100,65,30,0,27,40,40,7
43,66,90,100,74,49,24,0,1
95,73,22,0,24,74,100,91,0
99,99,80,100,62,18,0,9,9
100,60,27,0,40,82,96,96,5
100,72,49,55,79,66,33,0,4
20,56,100,81,56,24,0,15,8
77,100,57,19,0,19,14,4,2
87,44,0,0,42,85,100,66,0
100,81,52,49,77,66,33,0,4
100,78,51,19,0,21,40,35,6
73,100,77,40,11,0,11,11,2
94,60,30,30,61,100,50,0,4
100,94,90,85,64,41,15,0,7
82,99,99,100,80,55,28,0,7
100,79,48,19,22,49,29,0,4
100,75,40,5,0,26,30,5,6
70,59,75,100,97,65,32,0,9
100,90,85,61,19,0,34,28,7
81,74,95,100,73,35,0,0,9
89,100,88,65,43,12,1,0,3
65,81,100,81,61,39,19,0,1
82,100,67,33,0,14,41,35,7
53,90,100,60,25,0,9,11,2
80,100,100,68,26,0,41,48,7
92,100,91,66,44,23,6,0,2
100,82,60,35,20,22,25,0,4
99,76,60,21,0,50,94,100,5
80,100,72,41,12,1,0,2,2
91,69,40,0,11,57,98,100,5
78,100,72,38,13,2,0,5,2
75,100,68,37,32,51,34,0,4
70,81,100,88,66,43,22,0,1
83,71,13,0,48,100,77,20,0
36,4,0,29,75,100,96,66,0
93,100,90,63,35,17,0,6,3
100,65,40,40,64,72,36,0,4
98,74,100,85,60,0,12,62,8
97,67,36,0,20,69,96,100,5
100,73,49,47,63,59,29,0,4
99,86,42,2,0,38,82,100,0
98,71,23,0,22,69,100,86,0
90,100,70,38,5,0,27,18,6
100,66,23,0,31,62,96,86,8
85,100,88,52,24,6,4,0,2
90,100,88,60,52,22,0,12,5
100,84,60,36,35,50,26,0,4
78,100,82,57,42,17,4,0,3
99,100,97,57,12,0,39,45,7
98,100,75,39,0,1,28,29,7
100,87,57,29,40,58,29,0,4
77,100,73,42,16,0,6,4,2
74,100,69,36,0,23,60,87,8
100,80,52,21,0,11,35,19,6
74,80,100,93,70,47,23,0,1
94,59,100,88,67,63,9,0,9
75,46,5,0,34,75,100,77,0
92,66,21,0,28,73,100,92,0
86,100,93,67,36,4,0,11,3
93,65,35,0,26,60,95,100,8
85,100,80,40,0,14,39,48,7
100,74,51,52,75,66,33,0,4
63,73,97,100,73,48,22,0,1
100,68,37,0,45,89,97,99,5
100,99,77,54,35,15,1,0,3
100,70,41,9,1,22,17,0,6
22,46,73,100,88,59,30,0,1
100,66,97,100,47,0,10,66,8
73,47,15,0,35,69,100,72,8
93,100,73,36,0,29,45,51,7
84,100,82,83,51,17,0,8,9
86,97,100,67,34,0,5,24,7
93,100,77,39,0,12,38,32,7
93,100,98,72,55,26,1,0,5
37,60,82,100,75,51,25,0,1
62,82,100,80,60,40,20,0,1
100,87,59,35,40,54,27,0,4
92,54,12,0,30,74,100,80,0
76,100,92,66,74,53,22,0,9
76,100,68,37,0,8,47,81,8
70,100,70,32,3,8,9,0,2
100,57,79,89,48,0,22,53,8
100,88,62,42,49,51,27,0,4
100,100,84,43,0,9,34,34,7
100,99,74,46,14,0,20,26,6
100,75,48,26,28,55,28,0,4
100,100,66,25,0,18,47,34,6
94,70,26,0,22,66,100,84,0
100,100,72,36,0,17,41,45,7
93,49,24,0,45,92,100,95,5
58,78,98,100,74,49,23,0,1
74,100,98,65,38,8,0,6,2
83,70,84,100,82,55,27,0,9
79,100,78,54,32,13,0,3,2
100,94,79,63,47,31,16,0,1
81,100,75,43,20,28,23,0,2
99,100,80,95,58,22,0,5,9
100,93,61,28,0,12,42,28,6
83,100,76,51,45,21,0,0,3
100,78,50,18,0,12,23,13,6
92,100,99,47,5,0,8,2,2
100,78,52,38,35,64,32,0,4
84,100,90,63,51,26,4,0,3
100,95,88,50,11,0,30,27,7
60,87,100,58,16,0,7,8,1
81,100,97,52,5,0,23,33,7
90,100,73,41,17,28,24,0,6
100,87,60,26,0,8,35,30,6
93,78,100,95,75,37,5,0,9
100,68,36,37,36,58,35,0,4
42,64,83,100,78,52,26,0,1
95,77,36,0,26,61,100,84,8
76,94,100,81,69,53,23,0,9
100,78,47,43,77,64,32,0,4
100,79,51,49,80,62,32,0,4
73,100,87,42,3,0,1,6,1
78,100,87,57,32,8,1,0,2
100,65,36,34,33,54,38,0,4
100,72,49,38,34,41,32,0,4
100,73,46,47,61,69,34,0,4
100,87,52,13,0,26,65,100,0
95,100,67,25,0,16,56,91,0
80,100,90,60,30,9,0,1,3
83,46,7,0,35,71,100,77,8
100,97,96,58,14,0,35,38,7
99,63,41,0,34,86,100,96,5
100,84,55,21,0,7,18,7,6
75,100,98,92,51,35,6,0,5
100,79,45,41,62,74,37,0,4
100,100,69,55,67,60,31,0,4
89,75,78,100,85,54,24,0,9
93,100,96,84,57,25,5,0,5
85,100,78,52,45,20,0,15,3
77,100,87,66,44,21,7,0,3
100,66,37,34,43,71,35,0,4
100,76,78,86,57,26,0,3,9
92,83,39,0,13,51,86,100,8
93,62,89,100,51,91,32,0,9
100,67,29,17,17,39,37,0,4
60,83,100,79,70,57,28,0,9
51,74,100,94,69,58,32,0,9
100,97,74,44,13,0,20,20,6
77,100,78,58,81,56,22,0,9
77,34,0,20,62,100,90,55,0
81,65,27,0,24,61,99,100,8
84,100,69,40,11,0,6,12,2
40,56,77,100,82,53,25,0,1
80,100,79,50,39,12,0,9,3
97,78,97,100,84,63,29,0,9
73,42,7,0,35,66,100,89,8
73,44,6,0,44,90,100,90,5
100,73,36,0,7,34,74,96,0
100,67,26,0,14,53,87,84,0
82,100,71,40,16,13,13,0,2
81,100,98,53,18,6,13,0,2
71,98,100,65,50,21,0,12,3
83,100,67,34,27,32,11,0,2
81,100,70,39,0,12,54,85,8
88,61,15,0,35,81,100,67,0
43,61,82,100,75,49,24,0,1
77,35,0,7,43,89,100,73,0
52,67,82,100,77,50,23,0,1
48,65,83,100,94,63,33,0,1
100,94,91,59,20,0,33,34,7
74,33,0,11,54,94,100,66,0
20,53,100,98,59,25,0,13,8
81,100,74,40,5,0,40,70,8
76,100,100,62,24,0,0,8,1
72,100,77,24,0,34,49,67,7
100,76,47,41,58,61,30,0,4
100,100,70,32,0,30,43,44,7
88,96,100,66,31,0,34,33,7
100,79,34,0,4,46,81,97,0
88,100,81,55,29,4,0,6,2
89,100,95,72,63,35,8,0,5
61,79,100,90,68,46,23,0,1
100,97,66,30,0,18,24,15,6
51,74,100,85,62,60,31,0,9
96,100,88,49,0,4,33,34,7
95,100,92,70,32,0,35,38,7
96,61,22,0,30,69,100,86,0
100,87,59,31,0,4,30,32,6
95,100,80,52,27,5,0,3,2
100,75,48,34,47,53,27,0,4
64,72,90,100,74,47,21,0,1
100,85,53,46,52,64,32,0,4
72,100,84,53,42,10,0,17,3
100,82,53,24,0,16,28,4,6
87,100,75,52,44,18,1,0,3
73,100,71,36,9,2,2,0,2
90,69,39,0,17,62,99,100,5
93,100,83,55,31,6,0,1,2
96,61,49,0,13,66,95,100,5
100,96,69,37,8,0,25,25,6
84,94,50,7,0,33,79,100,0
80,35,0,12,56,97,100,67,0
54,96,100,50,0,15,45,61,8
86,100,90,64,50,27,1,0,3
82,81,46,2,0,47,90,100,5
100,61,15,0,25,70,92,67,0
100,61,16,0,26,71,99,89,0
76,100,79,39,8,12,16,0,2
82,100,79,64,45,14,0,5,3
87,63,62,24,0,44,93,100,5
94,97,100,56,13,0,19,23,7
92,56,23,0,37,74,92,100,5
43,60,80,100,75,49,24,0,1
90,100,74,38,43,15,0,8,5
72,93,100,78,56,30,7,0,3
84,100,82,55,40,23,0,6,3
83,100,68,36,0,15,55,91,8
100,85,56,28,0,23,38,42,7
92,100,87,69,47,23,8,0,3
100,55,7,0,24,62,99,95,0
17,41,70,100,96,64,32,0,1
100,73,39,5,0,25,44,38,6
100,94,68,82,48,13,0,6,9
99,74,24,0,21,70,100,79,0
85,100,78,54,33,8,0,10,3
100,77,39,18,22,50,39,0,4
86,100,71,38,0,4,37,27,6
100,94,71,43,12,0,20,29,6
94,42,0,11,58,100,93,49,0
75,37,0,26,71,100,75,32,0
85,100,76,39,2,0,29,21,6
69,18,0,13,54,97,100,61,0
73,51,0,15,62,100,75,25,0
100,58,39,14,0,52,96,93,5
60,95,100,59,18,0,1,5,1
80,100,99,83,52,20,7,0,2
87,62,29,0,35,75,100,100,5
96,100,75,37,0,36,51,57,7
100,76,45,46,73,70,35,0,4
77,100,79,47,16,0,27,43,8
85,76,97,100,72,45,22,0,9
100,85,52,32,35,64,34,0,4
100,82,59,39,49,47,23,0,4
82,100,100,58,16,8,3,0,1
100,94,68,41,13,0,26,32,7
74,38,0,7,42,69,97,100,8
95,72,48,9,0,47,92,100,5
83,100,97,71,44,15,0,7,3
57,76,96,100,75,50,25,0,1
93,72,70,100,75,83,41,0,9
90,58,52,3,0,64,99,100,5
55,84,100,65,29,0,4,6,1
73,100,91,57,24,0,7,6,1
100,92,77,62,46,30,15,0,1
51,63,82,100,76,51,26,0,1
62,63,98,100,70,77,39,0,9
96,100,94,63,48,32,5,0,5
90,100,75,38,0,4,33,40,7
93,100,100,81,61,40,20,0,7
39,73,100,70,36,0,16,48,8
78,100,77,34,12,21,13,0,2
95,100,77,38,0,4,28,29,7
76,35,0,1,30,70,100,94,0
86,100,99,78,60,36,15,0,3
94,100,79,44,51,21,0,10,5
91,100,88,65,45,23,5,0,2
100,72,23,0,30,77,97,64,0
89,100,94,69,44,19,6,0,3
100,88,61,32,4,0,20,3,6
68,100,78,39,0,6,39,60,8
83,72,27,0,30,60,100,90,8
94,98,100,100,76,49,22,0,7
100,71,41,42,46,67,36,0,4
87,100,72,35,0,30,50,58,7
100,79,50,18,0,20,53,85,0
82,100,88,59,48,19,0,5,3
94,97,100,58,10,0,37,44,7
93,100,98,79,57,33,11,0,3
100,77,36,0,7,52,92,91,8
100,74,45,36,33,62,31,0,4
64,100,95,67,28,0,39,42,7
37,25,0,17,59,96,100,62,0
99,100,79,41,1,0,23,25,7
85,54,2,58,100,48,64,0,0
86,78,78,100,86,40,0,6,9
91,100,75,52,29,3,0,3,2
90,100,63,26,0,32,30,38,7
97,61,24,0,33,80,100,96,5
69,95,100,73,51,26,0,2,3
82,100,81,61,76,56,26,0,9
100,70,30,0,15,54,92,88,0
48,75,100,87,58,51,33,0,9
99,66,26,0,24,64,100,86,0
55,77,100,88,63,37,12,0,1
96,50,1,0,42,91,100,57,0
55,86,100,79,50,15,0,15,3
100,79,56,32,19,36,23,0,4
75,100,94,64,41,27,4,0,3
60,76,100,93,69,53,28,0,9
85,59,42,0,1,44,87,100,5
98,55,36,0,17,64,98,100,5
64,68,84,100,75,50,25,0,1
32,53,75,100,78,52,26,0,1
89,100,91,65,43,23,2,0,2
100,75,72,92,93,62,31,0,4
100,82,47,47,71,73,36,0,4
79,85,100,92,69,46,23,0,1
97,90,36,0,25,77,100,73,0
88,100,81,43,5,0,24,31,7
100,95,58,44,34,68,34,0,4
100,88,54,33,58,66,33,0,4
22,47,73,100,89,60,30,0,1
56,68,83,100,75,50,24,0,1
71,49,32,0,25,65,96,100,5
83,100,88,43,0,0,20,25,7
100,76,46,41,64,62,31,0,4
98,100,86,54,54,28,3,0,5
100,71,34,0,26,79,90,85,5
93,54,15,0,29,70,100,78,0
71,89,100,79,72,50,25,0,9
81,59,39,0,6,50,88,100,5
86,100,85,63,45,21,6,0,3
77,100,85,51,21,2,0,0,2
95,100,94,55,13,0,32,32,7
94,77,77,100,88,55,28,0,9
78,60,18,0,39,73,100,82,8
81,100,62,26,0,15,35,15,2
88,100,84,53,29,5,1,0,2
100,79,48,38,58,55,29,0,4
100,89,53,41,57,74,38,0,4
81,100,66,33,0,20,51,72,8
74,100,87,68,72,33,0,8,9
100,79,56,31,21,33,25,0,4
100,74,80,96,78,64,28,0,9
72,100,60,21,1,0,1,8,2
100,78,45,9,0,8,20,11,6
85,50,11,0,33,75,96,100,5
100,95,65,30,0,11,45,64,6
61,100,94,60,69,28,0,1,9
100,77,53,27,3,0,20,12,6
100,85,58,25,0,15,27,6,6
88,100,88,58,51,37,8,0,5
100,63,34,40,44,73,36,0,4
100,74,41,25,28,49,32,0,4
100,70,40,38,40,65,34,0,4
81,100,62,21,13,25,0,30,2
97,100,65,25,0,43,46,32,7
98,100,81,41,0,18,40,39,7
81,35,39,0,4,57,100,99,5
96,100,98,76,60,28,0,14,5
76,33,0,17,61,100,90,45,0
92,62,100,67,38,0,43,41,8
100,69,27,0,19,56,94,98,0
78,100,72,38,6,0,32,35,7
100,85,49,10,0,41,77,99,8
99,72,42,0,25,74,100,99,5
77,50,0,13,65,96,100,100,5
84,100,75,46,35,9,0,8,3
60,83,39,9,0,54,100,59,8
54,77,100,77,53,30,6,0,1
90,100,95,72,51,29,13,0,3
100,81,52,18,0,18,35,28,6
100,88,53,14,0,31,37,13,6
93,100,83,57,34,12,5,0,3
100,84,55,43,57,59,29,0,4
74,100,76,39,2,0,30,50,8
71,100,88,38,10,16,11,0,2
100,92,66,35,4,0,27,30,6
78,100,76,53,32,7,0,11,3
96,99,59,17,0,24,71,100,0
100,86,68,94,59,23,0,0,9
100,84,53,19,0,24,39,19,6
74,54,72,100,89,57,25,0,9
85,100,78,56,44,16,1,0,3
94,100,80,63,43,17,0,6,3
87,74,33,0,9,43,85,100,0
99,100,95,89,66,43,18,0,7
92,75,39,0,19,57,92,100,8
75,45,11,0,26,73,100,94,0
100,89,58,23,0,18,43,50,6
100,80,49,50,67,90,45,0,4
86,67,29,0,20,61,100,73,8
77,65,69,98,100,67,33,0,9
100,86,56,22,0,10,32,34,6
100,81,36,0,14,58,98,74,0
100,72,39,25,48,65,33,0,4
100,81,52,23,0,9,27,15,6
100,67,39,48,58,62,29,0,4
30,53,77,100,76,50,25,0,1
91,100,77,54,39,12,0,1,3
84,100,65,29,0,16,17,5,2
96,100,78,53,23,0,18,25,6
86,77,34,1,0,33,76,100,0
68,36,0,15,56,95,100,73,0
88,100,50,1,0,47,88,91,0
100,79,48,15,0,21,21,3,6
75,100,87,48,22,3,1,0,2
84,100,99,82,53,39,1,0,5
71,61,44,0,5,50,89,100,5
75,100,63,25,0,15,19,8,2
100,76,45,13,0,20,27,5,6
94,100,77,39,0,32,42,40,7
83,72,51,11,0,44,89,100,5
85,100,100,85,51,32,0,0,5
82,100,84,46,19,23,16,0,2
93,100,86,43,1,0,35,41,7
83,100,84,62,42,17,0,3,3
91,68,25,0,25,67,100,83,0
92,100,100,79,55,25,5,0,3
82,100,85,56,67,68,33,0,9
93,54,74,100,46,0,4,5,1
65,81,99,100,74,47,21,0,1
77,57,26,0,24,58,94,100,8
86,100,79,43,5,0,40,70,8
96,100,75,48,41,7,0,26,5
100,76,41,29,30,67,33,0,4
76,100,76,39,0,17,50,76,8
96,100,68,33,0,32,50,52,7
97,66,90,100,75,37,2,0,9
75,100,90,44,6,6,10,0,2
92,81,63,100,69,24,0,25,9
78,98,100,65,32,0,29,33,7
100,95,67,37,6,0,25,25,6
70,94,51,9,0,46,91,100,8
86,96,100,63,35,14,15,0,2
59,73,91,100,75,51,25,0,1
95,58,40,0,9,60,91,100,5
13,53,100,97,54,23,0,19,8
69,60,77,100,89,69,36,0,9
81,41,0,3,56,100,99,49,0
90,100,99,71,43,17,5,0,3
85,100,68,90,87,54,16,0,9
98,100,60,16,0,28,38,9,6
100,89,65,38,12,0,26,23,6
100,99,70,32,0,1,32,32,6
24,59,100,94,61,23,0,29,8
77,64,28,0,36,72,96,100,5
100,64,98,79,79,40,2,0,9
97,100,71,36,0,13,42,43,7
100,87,69,58,75,52,26,0,4
100,62,32,31,29,58,39,0,4
97,100,98,84,62,41,21,0,7
61,100,65,33,39,55,37,0,4
51,70,100,82,46,11,2,0,1
76,100,94,67,44,16,0,14,3
100,66,57,12,0,47,90,96,5
64,100,85,47,9,0,4,12,1
94,74,66,100,68,34,2,0,9
100,77,47,16,0,21,42,37,6
100,84,57,26,0,12,37,31,6
75,100,86,59,74,66,32,0,9
100,75,65,78,85,57,29,0,4
100,77,48,17,0,15,32,20,6
90,95,100,66,59,27,0,13,5
100,96,57,43,61,78,40,0,4
88,100,87,48,4,0,35,42,7
78,100,69,68,68,30,0,9,9
100,96,69,34,0,34,44,48,7
100,84,52,42,46,63,31,0,4
82,50,72,100,62,76,50,0,9
100,70,41,31,36,45,33,0,4
65,96,100,76,68,33,8,0,9
100,80,59,40,43,44,22,0,4
55,70,90,100,75,50,25,0,1
74,100,95,55,16,2,0,2,1
61,100,82,42,2,0,36,60,8
100,79,52,39,44,63,32,0,4
100,72,47,48,77,64,32,0,4
97,58,58,14,0,54,97,100,5
48,64,84,100,79,53,26,0,1
74,86,100,85,64,42,21,0,1
77,100,78,57,80,40,0,7,9
85,100,77,51,30,11,7,0,2
88,100,67,38,16,8,3,0,2
100,93,59,15,0,31,62,51,6
50,72,100,95,65,56,35,0,9
87,100,72,43,18,30,30,0,4
78,100,95,72,46,18,0,12,3
85,100,88,58,39,10,0,2,3
100,81,49,15,0,20,40,26,6
100,74,46,17,0,21,38,26,6
100,100,85,50,47,22,0,6,5
75,81,100,88,66,44,22,0,1
62,35,6,0,22,52,80,100,0
94,81,55,21,0,33,67,100,8
100,86,51,22,21,47,33,0,4
29,45,71,96,100,67,33,0,1
16,43,71,100,91,60,30,0,1
80,100,70,49,48,65,33,0,4
92,100,95,55,12,0,31,32,7
100,90,67,40,8,0,27,20,6
81,100,89,55,24,0,39,43,7
90,100,90,64,53,27,4,0,3
100,99,67,27,0,26,41,40,7
100,95,60,28,0,21,59,92,8
84,100,79,52,31,9,0,0,2
87,54,100,72,44,0,44,49,8
90,50,0,0,43,99,100,63,0
76,100,55,72,86,37,0,21,9
47,25,0,30,75,100,63,22,0
85,100,91,65,40,19,1,0,3
81,57,70,100,98,64,30,0,9
90,100,91,68,39,9,0,4,3
75,100,93,60,29,3,0,6,2
100,83,52,19,0,25,27,7,6
100,70,34,4,6,29,26,0,6
96,63,32,0,18,53,87,100,8
49,93,100,54,13,0,45,63,8
84,100,84,63,34,8,0,2,3
100,67,34,0,29,68,95,96,5
54,82,100,62,24,0,0,4,1
96,100,81,55,33,8,2,0,2
91,64,38,0,13,57,97,100,5
84,49,13,0,25,63,93,100,0
76,47,0,22,69,100,65,17,0
100,91,62,40,48,54,28,0,4
100,79,54,37,52,49,24,0,4
34,65,100,58,17,1,0,1,1
72,100,99,57,16,3,0,2,1
100,97,65,28,0,17,39,12,6
93,100,97,71,59,29,5,0,5
86,100,78,46,14,0,32,34,7
69,84,100,82,61,40,20,0,1
78,48,2,0,34,80,100,78,0
94,58,30,0,17,53,89,100,8
91,93,46,0,10,49,87,100,8
74,84,60,96,100,59,15,0,9
72,100,81,57,76,37,0,1,9
100,64,38,42,61,78,39,0,4
40,60,78,100,81,54,27,0,1
83,100,69,34,0,22,37,39,7
47,61,80,100,96,64,32,0,1
96,68,22,0,34,63,100,93,8
100,90,59,25,0,15,40,33,6
100,68,36,25,36,65,32,0,4
100,79,52,32,38,52,26,0,4
76,100,82,74,55,23,4,0,9
76,100,78,34,0,7,10,15,1
97,100,70,36,0,10,39,29,6
100,91,54,52,64,98,45,0,4
85,100,86,55,31,9,4,0,2
99,83,100,86,58,28,9,0,9
96,64,28,0,45,93,100,100,5
100,83,49,13,0,27,42,14,6
74,95,100,75,49,23,0,1,1
61,94,100,58,17,4,1,0,1
100,79,96,96,66,36,10,0,9
100,93,62,30,0,1,23,13,6
100,95,63,40,48,65,32,0,4
78,54,100,75,42,0,44,39,8
83,58,0,50,100,38,69,8,0
95,56,12,0,33,60,100,88,8
42,55,78,100,74,47,21,0,1
100,79,59,38,20,34,21,0,4
0,11,34,68,100,99,69,61,9
83,100,72,37,0,20,55,82,8
100,79,49,40,38,65,32,0,4
82,60,100,70,45,0,37,32,8
92,64,61,7,0,55,95,100,5
93,100,90,47,5,0,26,36,7
88,100,90,62,37,16,0,1,3
93,100,98,92,61,36,2,0,5
100,78,47,52,66,91,44,0,4
92,90,42,0,10,58,100,97,8
100,92,73,54,55,43,22,0,4
37,50,63,81,100,78,40,0,1
88,100,92,71,52,32,12,0,3
89,100,72,59,29,2,0,23,3
66,27,0,23,63,97,100,67,0
100,63,36,40,63,78,39,0,4
74,81,100,99,74,49,24,0,1
58,26,0,18,50,82,100,77,0
69,100,68,26,0,18,23,16,2
26,47,73,100,87,58,29,0,1
100,93,69,58,45,17,0,3,3
76,74,100,88,59,69,40,0,9
76,100,87,86,83,48,18,0,9
91,60,28,0,15,45,79,100,0
78,100,97,71,41,11,0,4,3
88,100,86,68,44,18,6,0,3
100,87,58,29,0,7,27,35,7
100,97,78,41,2,0,36,45,7
96,69,63,98,100,57,20,0,9
73,100,97,68,35,0,31,30,7
83,77,41,0,11,56,100,79,8
100,70,33,0,30,76,99,97,5
53,100,67,22,0,16,10,5,2
100,62,20,0,19,59,86,89,0
82,100,74,36,0,16,40,42,7
100,86,58,28,0,9,23,9,6
89,70,30,0,32,72,100,70,0
92,50,42,0,3,63,92,100,5
100,66,26,0,17,56,88,89,0
89,100,73,49,42,16,0,7,3
100,77,50,21,0,5,28,36,6
90,69,100,94,57,20,0,4,9
89,100,81,61,38,15,1,0,3
63,100,65,22,0,20,18,21,2
100,75,50,25,30,48,26,0,4
98,76,34,0,25,56,91,100,8
93,100,55,17,0,24,24,12,2
90,100,92,60,57,22,0,14,5
90,56,13,0,38,69,100,99,8
92,100,65,89,65,26,0,16,9
76,100,92,70,45,16,0,10,3
97,62,21,0,29,70,100,84,0
90,63,52,6,0,64,99,100,5
85,45,5,0,31,72,100,89,0
46,71,100,98,68,38,8,0,1
83,100,97,71,48,26,2,0,2
76,33,0,20,67,100,68,24,0
71,100,83,40,12,16,11,0,2
82,100,77,62,44,16,0,11,3
76,94,100,80,60,41,20,0,1
66,100,87,42,9,4,8,0,2
100,50,20,30,31,59,50,0,4
93,100,94,79,64,39,10,0,5
69,100,99,66,35,10,3,0,2
92,100,76,52,33,47,23,0,4
71,100,66,23,0,34,57,76,8
64,100,94,62,49,15,0,17,3
100,82,57,31,6,0,20,27,6
100,88,60,25,0,13,40,41,6
92,100,87,60,38,15,4,0,3
100,87,60,27,0,7,37,55,6
98,100,80,58,36,8,0,2,3
66,67,82,100,92,62,29,0,1
75,100,69,35,8,0,5,0,2
100,100,80,43,4,0,30,35,7
77,100,62,45,60,77,39,0,4
97,75,32,0,15,56,92,100,0
70,98,100,62,25,0,4,5,1
100,92,55,16,0,29,33,2,6
86,37,0,10,49,90,100,72,0
21,57,100,81,44,15,0,25,8
100,86,56,25,0,23,40,34,6
66,100,67,28,12,31,19,0,2
79,100,75,45,25,29,21,0,2
100,94,63,31,0,8,28,27,7
76,100,77,42,15,0,5,12,2
74,100,74,34,0,8,37,62,8
89,100,74,44,18,3,5,0,2
100,78,50,21,0,15,30,18,6
73,80,100,85,64,42,21,0,1
99,60,17,0,25,68,100,90,0
100,80,48,14,0,16,27,8,6
69,100,91,65,76,43,9,0,9
78,94,100,82,61,37,14,0,3
82,100,91,65,42,18,0,4,2
77,46,2,0,34,78,100,77,0
100,83,57,27,0,6,23,17,6
64,81,100,83,62,42,20,0,1
100,68,36,30,34,62,31,0,4
88,100,78,55,34,13,7,0,2
77,100,68,33,0,20,57,92,8
82,100,78,51,43,13,0,8,3
100,67,33,28,33,65,35,0,4
84,81,42,0,13,57,100,90,8
87,100,68,85,59,18,0,3,9
99,100,77,51,22,0,19,20,6
100,85,63,42,45,52,26,0,4
100,90,60,76,79,42,13,0,9
70,100,91,50,15,10,0,15,2
100,94,68,34,0,1,21,19,7
80,100,79,39,12,14,16,0,2
100,81,49,12,0,27,41,28,6
75,68,79,100,91,61,30,0,9
73,48,7,0,30,73,100,75,0
98,100,67,24,0,25,46,58,7
66,93,100,91,65,46,21,0,3
38,51,75,100,97,64,32,0,1
92,100,88,61,37,14,3,0,3
77,37,0,25,54,80,100,86,8
100,51,87,97,44,0,8,14,1
93,100,87,63,42,20,3,0,2
81,100,83,52,29,20,17,0,2
85,97,75,21,0,47,100,99,0
77,100,77,46,36,9,0,1,3
96,59,45,0,12,63,100,100,5
100,82,45,46,65,91,43,0,4
100,83,55,24,0,12,38,46,6
91,100,78,38,0,34,55,59,7
70,100,89,57,76,56,20,0,9
94,98,81,100,64,20,0,8,9
79,100,86,48,12,8,5,0,1
100,100,99,100,86,57,27,0,7
84,100,78,55,43,14,0,7,3
83,100,84,50,24,5,0,7,2
92,100,80,40,0,9,36,43,7
95,65,25,0,13,49,85,100,0
78,100,68,36,10,3,0,3,2
73,69,90,100,78,50,24,0,9
95,100,95,63,32,0,32,35,7
