@relation input_channel_0

@attribute channel_0_0 numeric
@attribute channel_0_1 numeric
@attribute channel_0_2 numeric
@attribute channel_0_3 numeric
@attribute channel_0_4 numeric
@attribute channel_0_5 numeric
@attribute channel_0_6 numeric
@attribute channel_0_7 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
63,59,100,70,91,94,48,0,3
89,49,0,39,100,94,84,51,9
58,0,51,79,14,44,100,51,8
0,49,100,80,71,64,36,100,7
7,28,18,0,50,85,85,100,4
0,38,56,46,47,100,45,8,1
80,28,0,3,45,100,57,1,6
18,98,92,0,15,100,91,71,9
10,25,20,2,0,30,65,100,5
0,73,100,71,36,3,6,85,7
15,0,6,41,80,100,80,42,0
90,52,22,0,24,82,100,42,6
0,30,60,91,100,86,74,70,1
1,28,81,72,82,100,54,0,3
17,16,40,86,100,79,31,0,0
61,88,10,16,91,100,82,0,9
100,71,10,24,56,0,26,88,8
82,100,96,90,99,74,37,0,3
39,29,0,2,61,100,82,78,4
0,45,68,41,16,9,54,100,7
0,36,81,49,86,100,57,6,3
81,30,32,81,91,100,79,0,9
0,28,67,100,89,75,65,67,1
36,23,57,31,0,11,51,100,5
75,13,6,100,93,68,37,0,4
0,46,59,21,67,100,38,7,8
71,55,0,29,100,73,35,6,4
0,7,89,100,55,29,12,14,7
63,53,0,65,100,88,71,69,4
11,44,50,36,24,0,50,100,1
100,67,26,0,15,88,60,26,6
64,29,0,38,100,94,57,24,4
0,15,65,100,91,82,79,94,1
20,0,4,48,89,100,74,26,0
0,26,56,40,3,19,63,100,2
41,62,29,2,0,64,100,88,4
0,18,48,76,100,94,82,82,1
100,66,26,43,87,76,33,0,5
63,31,0,28,94,100,82,81,4
0,42,86,72,60,40,56,100,7
0,24,63,55,26,19,59,100,2
40,60,100,78,37,0,49,99,2
37,2,48,17,0,2,38,100,5
0,5,67,50,63,100,70,5,3
23,74,100,19,24,82,73,0,8
12,0,11,98,100,68,58,60,4
15,6,34,79,100,81,34,0,0
30,38,82,76,43,0,43,100,2
14,0,56,100,87,62,35,10,7
37,74,73,49,19,0,51,100,2
100,68,39,14,0,34,57,15,6
45,19,48,85,100,69,28,0,0
47,5,0,46,95,100,60,10,0
4,36,44,39,29,0,49,100,7
0,32,74,100,97,97,95,91,1
6,16,81,66,0,0,16,100,5
0,35,69,62,66,100,74,31,3
0,41,78,53,35,14,47,100,7
0,41,58,42,32,5,51,100,7
64,66,74,0,20,92,100,24,8
35,26,91,82,64,100,53,0,3
0,47,92,100,84,71,66,74,1
15,46,87,49,87,100,54,0,3
6,49,100,70,30,85,60,0,3
46,57,78,37,1,0,40,100,5
33,4,73,61,0,6,26,100,5
68,24,28,45,0,8,48,100,5
44,99,100,30,0,74,62,36,9
0,46,100,83,52,22,29,85,7
100,55,18,77,93,87,66,0,9
18,41,76,54,15,0,49,100,2
0,45,92,83,56,36,44,100,7
17,32,57,32,0,19,59,100,2
0,27,58,45,25,23,61,100,2
56,39,100,59,0,53,95,22,8
23,58,87,62,100,85,45,0,3
69,6,10,35,10,0,47,100,8
34,0,71,76,16,10,22,100,5
0,46,76,70,66,44,51,100,7
84,57,0,16,75,100,92,97,9
12,0,20,66,100,89,49,13,0
18,34,76,51,0,12,58,100,2
46,18,62,28,0,4,28,100,5
0,41,61,34,0,4,51,100,2
59,62,90,67,28,0,50,100,2
28,15,0,40,100,99,67,59,4
10,37,90,72,99,100,48,0,3
53,100,60,28,42,72,46,0,5
0,20,64,100,72,35,46,79,3
40,2,35,56,86,100,59,0,9
19,60,54,47,100,99,54,0,3
100,96,50,9,0,76,93,28,6
6,4,0,2,45,100,78,82,4
0,31,68,100,91,67,46,36,1
7,40,37,21,0,3,48,100,7
0,39,70,48,22,1,45,100,7
0,41,77,100,100,60,54,87,9
97,49,15,0,15,74,100,45,6
64,26,0,68,100,74,48,23,4
0,34,67,89,100,84,58,85,9
0,38,75,100,88,78,70,58,1
75,32,9,0,37,100,89,39,6
4,3,47,55,10,0,43,100,5
10,26,67,59,29,0,50,100,2
100,80,38,11,31,81,53,0,6
40,10,59,66,0,0,32,100,5
38,14,0,54,100,64,49,45,4
90,53,0,45,100,86,53,8,9
88,43,8,0,40,88,100,79,0
42,12,56,33,0,13,48,100,5
8,67,74,44,12,0,34,100,7
50,26,58,14,2,50,100,0,8
45,76,2,0,82,100,79,3,9
46,16,0,30,87,100,80,27,0
14,35,64,48,16,0,50,100,2
0,21,86,54,14,68,100,0,8
100,66,11,3,58,91,47,0,5
30,73,29,6,51,100,45,0,5
56,16,0,18,67,100,91,44,0
38,5,66,66,0,6,24,100,5
62,84,67,82,100,77,39,0,3
85,10,100,34,53,0,92,35,8
14,57,90,49,70,100,52,0,3
20,22,0,41,100,95,69,57,4
0,7,48,90,100,85,67,51,1
58,36,62,34,0,8,45,100,5
100,66,25,0,36,98,62,0,6
0,47,89,100,81,58,34,13,1
0,23,79,100,59,74,79,27,0
55,53,100,81,38,78,54,0,3
64,36,0,30,91,100,80,70,4
57,57,55,33,0,23,60,100,2
0,53,94,79,53,37,50,100,7
0,14,66,100,66,94,90,41,3
100,80,41,47,70,77,40,0,5
55,71,100,5,14,66,89,0,8
72,32,9,13,59,100,59,0,6
18,23,0,17,83,100,84,76,4
54,92,100,65,42,19,8,0,1
41,99,100,27,33,80,66,0,8
13,44,36,0,48,100,85,20,8
27,28,0,3,88,100,94,100,4
0,42,77,100,84,29,24,79,9
55,18,0,5,46,100,68,10,6
19,57,96,17,2,81,100,0,8
21,54,57,31,0,17,58,100,2
32,26,71,100,87,45,0,0,0
100,53,18,60,84,71,41,0,9
100,61,33,15,25,64,44,0,6
95,75,43,84,100,87,39,0,9
0,25,61,51,28,0,50,100,2
7,59,100,65,71,92,52,0,3
12,50,79,44,1,0,53,100,2
29,44,93,68,77,100,53,0,3
77,48,24,56,100,90,34,0,0
35,96,100,27,28,96,72,0,5
100,29,45,79,16,0,42,44,8
100,72,35,6,0,50,69,14,6
30,65,83,73,100,81,41,0,3
44,77,100,78,68,100,56,0,8
0,41,86,33,54,100,51,2,3
0,30,66,100,76,50,26,17,1
16,0,68,68,15,53,100,34,8
0,34,92,89,62,38,32,100,7
100,56,23,0,18,65,61,17,6
100,73,34,6,0,50,91,37,6
55,100,73,34,44,77,45,0,5
20,27,66,47,0,11,44,100,5
23,14,11,94,100,52,24,0,4
11,44,47,7,0,5,50,100,5
23,66,100,95,81,71,52,0,1
17,2,0,47,90,100,71,26,0
14,0,91,94,26,8,2,100,5
32,19,0,44,100,93,85,81,4
24,0,8,55,100,95,90,80,4
62,36,12,12,61,100,51,0,6
15,0,8,62,100,82,82,85,4
0,22,58,92,100,78,55,46,1
100,53,21,14,62,81,43,0,5
92,37,1,0,41,100,67,8,6
0,5,2,3,38,68,81,100,4
0,26,57,94,100,87,75,66,1
8,63,67,56,45,0,29,100,7
0,46,73,79,81,85,88,100,1
52,8,10,55,100,96,51,0,0
64,24,62,74,100,92,48,0,9
20,17,51,17,6,0,42,100,5
45,2,0,81,100,88,59,33,4
0,38,46,6,58,100,50,7,8
36,55,53,34,0,23,62,100,2
27,18,33,79,100,82,32,0,0
24,0,19,82,100,80,67,59,4
100,57,29,22,61,97,57,0,6
49,69,100,82,47,0,43,95,2
42,0,23,86,100,70,69,71,4
0,34,70,100,78,57,42,43,7
0,10,54,98,100,78,62,57,7
13,10,0,4,75,87,89,100,4
48,24,5,2,59,100,43,0,6
92,34,0,39,89,98,93,100,9
0,36,100,66,35,33,63,25,7
58,49,85,38,88,100,67,0,9
16,54,94,61,100,96,50,0,3
0,64,100,91,79,73,67,97,1
47,83,100,67,28,1,0,78,7
32,41,100,94,56,0,30,99,2
0,7,93,98,64,41,15,100,7
0,44,88,82,55,26,51,100,2
51,29,10,0,27,69,100,100,4
64,23,61,57,0,9,38,100,5
7,21,34,18,0,30,65,100,2
24,10,65,46,0,8,29,100,5
5,30,50,30,0,25,62,100,2
43,71,38,0,60,100,82,54,4
0,46,100,88,81,77,68,63,1
33,1,0,62,100,73,16,8,0
17,37,72,100,92,62,26,0,0
24,49,100,67,50,97,54,0,3
42,22,0,91,100,88,91,93,4
65,41,100,32,10,0,73,33,8
49,23,72,35,0,4,32,100,5
28,0,16,75,100,94,93,83,4
51,17,0,24,73,100,87,42,0
54,14,0,40,86,100,64,18,0
100,95,59,27,6,54,65,0,6
76,59,89,9,0,80,100,2,8
0,32,65,49,21,30,65,100,2
100,48,0,8,60,86,50,8,5
50,26,0,6,58,100,78,63,4
30,64,90,62,95,100,52,0,3
4,50,100,65,37,16,0,55,7
2,80,100,56,26,5,0,80,7
40,11,0,11,66,100,82,78,4
72,97,100,74,40,0,36,82,2
66,23,14,64,47,0,35,100,8
81,30,2,0,45,100,72,21,6
35,17,96,100,70,39,13,0,1
51,80,100,26,74,93,83,0,9
5,0,16,67,100,92,47,6,0
27,0,15,60,100,96,53,2,0
0,37,85,72,94,100,53,6,3
21,0,56,48,17,61,100,32,8
0,42,79,70,75,44,42,100,7
55,7,0,72,100,77,48,23,4
0,19,58,65,58,50,54,100,1
15,0,39,19,1,6,53,100,5
0,48,59,61,91,100,59,11,3
73,48,23,21,69,100,46,0,6
0,21,61,100,91,61,39,24,1
36,39,100,34,29,0,73,32,8
0,54,100,43,51,81,63,2,8
0,45,75,73,61,34,49,100,7
100,78,69,87,80,77,45,0,9
0,35,100,73,48,21,18,56,7
0,43,78,60,52,34,43,100,7
36,98,43,8,65,100,63,0,5
0,29,68,100,77,57,45,45,1
0,31,100,100,81,38,6,12,1
14,14,0,11,100,97,83,100,4
26,0,13,63,99,100,61,13,0
98,67,0,23,90,100,72,19,9
62,0,22,90,100,13,13,68,8
36,42,69,55,19,0,50,100,2
23,46,100,49,0,20,79,24,8
68,34,0,6,70,100,62,42,4
0,46,86,68,56,40,50,100,7
88,100,52,14,0,57,84,18,6
60,25,0,27,100,84,69,52,4
100,53,14,0,41,95,66,9,6
42,1,0,44,92,100,64,17,0
0,38,65,60,52,40,46,100,7
13,21,51,15,0,18,59,100,5
0,38,73,100,92,84,77,80,1
0,14,53,43,18,20,59,100,2
100,37,0,52,94,95,91,92,9
61,90,100,76,42,7,0,49,2
100,89,89,78,56,33,22,0,1
50,74,100,75,36,0,47,84,2
57,1,39,64,78,100,59,0,9
53,35,6,0,36,96,100,37,6
0,43,72,35,69,100,59,5,3
92,56,21,1,43,100,60,0,6
45,37,76,63,30,0,50,100,2
50,42,0,24,83,100,69,41,4
30,36,79,56,86,100,61,0,3
0,64,100,72,47,19,18,84,7
19,52,71,57,46,0,49,100,1
0,24,92,98,80,34,32,100,7
89,49,14,11,49,100,41,0,6
100,46,8,0,33,85,64,8,6
30,34,75,18,79,100,72,0,9
35,17,0,50,100,81,62,56,4
0,7,52,100,94,67,43,22,1
65,0,46,35,5,73,100,6,8
95,100,47,0,34,80,65,25,9
55,7,0,83,100,84,48,13,4
32,0,16,77,100,70,45,26,4
20,58,62,55,41,0,50,100,1
0,29,69,62,34,2,48,100,2
100,56,0,3,80,99,68,36,4
74,46,8,0,52,100,96,96,4
19,0,9,72,100,82,75,60,4
79,28,0,7,57,99,100,71,0
97,48,13,0,41,91,100,68,0
12,40,81,64,64,100,53,0,3
40,81,79,5,51,100,72,0,8
0,53,100,71,57,44,33,90,7
40,5,46,9,0,1,37,100,5
84,35,5,0,44,100,63,9,6
33,68,100,52,37,79,47,0,5
20,0,0,61,98,100,90,82,4
4,0,7,56,100,86,62,55,4
100,39,0,55,93,70,35,23,9
47,92,100,55,60,83,45,0,5
1,40,91,41,47,100,56,0,3
68,77,100,65,81,98,52,0,3
100,56,0,8,83,86,57,24,4
33,0,45,67,86,100,80,29,9
75,23,58,77,0,42,100,32,8
45,24,100,24,25,97,77,0,9
27,15,0,40,100,97,67,62,4
53,85,48,0,46,100,81,54,9
57,100,87,27,0,57,75,65,9
100,57,19,0,9,56,63,10,6
82,45,0,47,100,94,87,88,9
24,18,46,89,100,78,31,0,0
40,67,100,38,0,46,81,27,8
22,41,49,26,0,21,60,100,2
0,29,67,100,100,82,64,45,1
44,74,100,74,84,86,42,0,3
4,58,100,0,20,99,55,10,9
21,84,90,0,19,81,100,9,8
15,23,41,1,0,18,59,100,5
55,21,0,16,58,91,100,65,0
35,5,0,38,88,100,68,17,0
24,62,76,52,13,0,52,100,2
64,59,100,78,42,0,47,95,2
56,40,93,85,72,100,54,0,3
13,42,59,35,0,30,65,100,2
80,34,0,45,76,28,57,100,8
56,10,0,50,91,100,52,9,0
0,32,68,100,85,66,45,25,1
21,0,29,69,100,85,44,12,0
0,33,68,100,94,82,69,72,1
0,13,47,82,100,77,54,45,1
0,58,100,61,32,8,20,80,7
29,9,39,85,100,74,29,0,0
2,44,63,14,53,100,57,0,8
70,25,0,42,77,40,53,100,8
0,35,55,49,44,2,27,100,1
0,28,53,53,42,36,68,100,7
21,1,0,65,100,83,75,75,4
0,64,100,88,57,96,82,16,7
0,53,100,73,50,26,4,48,7
32,7,0,32,82,100,70,21,0
0,40,65,51,30,11,51,100,2
37,97,60,15,72,100,60,0,5
30,67,100,91,63,37,15,0,1
100,74,50,34,49,75,37,0,6
48,100,72,0,6,88,99,82,9
0,41,100,59,34,53,64,8,7
0,43,100,85,48,54,93,50,7
7,0,13,61,100,98,59,13,0
100,53,24,2,0,50,62,12,6
0,30,55,34,6,21,67,100,2
33,8,0,49,100,99,90,78,4
0,36,73,100,89,82,78,76,1
38,4,0,58,100,88,78,73,4
10,45,85,56,100,92,37,0,3
77,25,3,0,43,100,46,6,6
20,60,69,50,100,96,51,0,3
32,59,81,54,16,0,50,100,2
24,0,43,45,13,21,43,100,5
0,43,78,66,36,11,53,100,2
15,3,57,42,10,0,44,100,5
100,47,10,0,32,88,84,26,6
52,19,0,20,66,100,96,54,0
16,9,40,86,100,80,32,0,0
50,80,38,37,46,0,45,100,8
24,22,76,49,57,100,70,0,3
37,18,58,56,0,12,37,100,5
34,2,0,45,88,100,57,19,0
20,0,10,58,100,98,56,7,0
48,62,93,67,28,0,51,100,2
18,53,76,45,90,100,52,0,3
41,0,62,84,8,6,11,100,5
0,47,97,92,84,67,48,100,7
18,11,43,21,4,0,47,100,5
0,35,67,99,100,100,100,99,1
100,68,38,28,68,76,39,0,5
32,57,100,87,62,61,44,0,3
17,64,97,66,60,100,60,0,3
100,20,0,71,89,17,42,98,8
43,86,72,51,40,0,28,100,7
25,67,100,62,70,88,46,0,3
15,1,0,37,74,100,80,39,0
0,0,61,100,100,89,79,68,1
49,14,0,10,64,100,57,1,6
84,40,46,85,90,100,54,0,9
49,5,0,46,98,100,55,5,0
45,79,89,65,100,97,46,0,3
10,16,0,37,94,100,99,93,4
100,90,49,16,15,68,53,0,6
100,77,47,23,14,50,42,0,6
4,7,35,82,100,73,25,0,0
19,0,31,79,100,57,7,7,0
100,59,17,0,20,68,49,1,6
3,0,37,77,100,80,41,21,0
36,12,25,76,100,63,15,0,0
30,0,23,63,13,24,44,100,5
17,36,44,42,37,0,51,100,1
0,17,41,60,53,56,77,100,2
32,26,65,45,19,0,30,100,5
0,40,70,57,41,22,50,100,7
25,0,11,79,100,86,79,70,4
2,54,100,86,59,63,73,0,8
100,64,38,84,90,67,36,0,9
35,19,0,50,100,96,62,39,4
60,38,0,17,93,100,69,39,4
0,42,73,63,52,19,50,100,1
29,92,100,78,55,29,0,63,7
23,42,51,0,26,81,100,25,8
39,9,63,57,0,19,38,100,5
0,42,98,93,81,100,58,4,3
0,33,70,100,92,86,83,83,1
64,0,81,75,8,100,83,44,9
20,0,37,44,0,12,44,100,5
0,35,60,50,47,15,31,100,1
49,83,76,59,37,0,38,100,1
38,100,88,75,50,25,12,0,1
0,19,59,100,84,67,51,40,1
0,52,78,23,32,99,100,94,9
41,91,46,5,42,100,63,0,5
0,53,86,75,66,93,100,42,7
0,35,84,100,85,70,55,52,7
43,100,69,7,60,57,0,67,8
0,31,66,58,20,15,58,100,2
0,49,83,72,60,42,49,100,7
14,0,16,62,95,100,70,25,0
15,49,100,93,57,64,42,0,3
100,62,21,18,68,86,46,0,5
0,53,97,79,47,15,39,100,2
33,0,6,54,100,88,35,2,0
11,55,100,82,97,93,49,0,3
100,46,13,0,16,90,81,20,6
95,76,34,50,52,0,40,100,8
77,47,78,22,0,68,100,20,8
10,0,65,100,66,47,36,52,7
54,29,0,46,100,71,55,48,4
0,46,72,61,42,23,49,100,7
95,46,14,0,42,88,100,83,0
0,41,90,69,73,100,56,3,3
0,34,100,59,34,18,21,91,7
0,36,79,94,72,100,79,38,3
72,2,59,100,0,31,100,22,8
21,22,0,34,100,97,84,77,4
14,18,100,84,50,30,0,72,7
2,8,42,89,100,73,23,0,0
0,66,100,68,48,25,21,88,7
58,14,35,100,65,21,60,0,0
94,55,100,79,90,85,58,0,9
26,70,86,49,11,0,49,100,2
16,61,76,61,31,0,43,100,7
55,40,55,8,0,10,43,100,5
38,43,100,96,53,76,52,0,3
88,55,0,38,100,94,75,63,9
41,9,0,33,88,100,79,28,0
63,100,75,20,0,57,82,62,9
48,17,0,35,82,100,78,25,0
0,50,100,86,71,67,69,86,1
30,0,7,66,100,86,28,3,0
2,18,70,98,75,100,52,0,3
70,37,11,0,51,92,80,100,4
14,39,99,81,45,100,57,0,3
62,100,99,32,0,59,78,56,9
63,26,64,53,0,22,46,100,5
29,0,43,43,21,28,41,100,5
0,32,73,100,88,81,75,71,1
7,37,73,100,73,48,23,0,1
6,52,100,93,62,25,0,55,2
9,0,78,100,74,56,38,21,4
16,0,6,70,100,94,92,95,4
0,39,100,95,80,73,63,59,1
63,19,4,42,95,100,46,0,0
0,43,78,78,79,60,50,100,7
19,42,7,0,83,86,90,100,4
76,37,0,44,96,100,60,23,4
0,36,70,100,90,66,46,27,1
0,34,69,100,97,87,78,76,1
23,2,57,23,3,0,34,100,5
0,28,85,74,43,8,38,100,7
38,4,0,70,100,86,66,54,4
100,59,19,8,42,67,42,0,5
42,11,38,17,0,3,50,100,5
9,0,12,62,99,100,64,26,0
71,90,36,0,71,100,79,59,9
0,16,74,65,8,4,33,100,5
30,65,84,58,100,98,51,0,3
0,28,60,62,42,26,68,100,2
0,32,78,73,61,50,53,100,7
100,52,4,47,97,76,35,0,9
49,34,30,0,19,57,100,44,8
63,95,95,66,21,0,48,100,2
19,53,92,71,36,0,48,100,2
39,0,1,55,100,81,49,25,4
36,7,0,67,100,82,51,31,4
38,92,100,65,37,100,67,0,8
87,74,22,70,100,88,55,0,9
59,41,14,0,51,100,85,79,4
0,8,95,62,16,100,85,58,9
0,19,27,10,2,35,68,100,2
62,26,0,8,54,100,62,17,6
27,57,64,15,0,2,46,100,5
95,74,27,0,32,100,73,9,6
84,100,55,46,92,82,45,0,9
69,31,8,0,27,92,100,39,6
100,50,16,4,34,80,40,0,6
100,72,27,6,34,68,43,0,5
61,40,0,36,100,81,60,46,4
21,14,0,35,100,98,61,48,4
39,24,0,49,100,75,52,43,4
10,37,56,44,0,35,75,100,2
2,55,67,41,17,0,45,100,7
0,41,79,65,57,40,50,100,7
30,0,60,83,41,27,39,100,5
42,100,80,32,58,86,48,0,5
4,0,34,84,100,72,25,14,0
48,29,92,16,0,36,100,10,8
49,13,0,30,74,100,83,36,0
32,92,100,68,29,0,0,81,7
82,0,67,100,6,12,82,69,8
17,39,94,65,16,0,27,100,5
6,23,31,4,0,22,60,100,5
47,65,85,67,100,86,41,0,3
20,0,15,100,30,47,67,2,8
0,62,100,75,75,85,100,98,1
0,27,81,57,69,100,56,7,3
95,66,31,12,53,100,56,0,6
92,45,19,20,69,100,48,0,6
21,64,100,71,94,95,48,0,3
14,10,0,52,100,98,85,72,4
74,62,10,36,62,0,24,100,8
0,29,70,65,28,11,56,100,2
100,49,15,0,12,63,57,1,6
65,77,100,66,99,83,35,0,3
62,24,0,19,61,97,100,65,0
100,52,74,96,100,95,54,0,9
100,48,15,1,47,100,60,0,6
96,47,0,25,82,100,84,41,9
33,69,78,53,100,93,48,0,3
7,54,76,30,73,100,60,0,3
59,23,0,21,68,100,87,43,0
0,28,65,100,95,72,50,45,7
46,0,48,44,7,52,100,37,8
20,0,29,69,100,90,56,17,0
63,43,15,10,50,100,63,0,6
63,31,0,70,100,68,45,29,4
82,0,38,96,25,65,100,18,8
100,49,0,25,74,84,84,90,9
74,37,6,0,45,100,55,0,6
75,30,0,19,72,100,70,24,0
39,10,0,68,100,96,72,68,4
57,22,4,0,36,100,67,7,6
60,36,0,46,99,100,77,52,4
0,41,82,100,71,59,59,65,1
45,88,100,69,100,99,51,0,3
16,56,72,46,8,0,50,100,2
100,76,43,16,0,20,51,12,6
44,14,0,28,70,100,85,48,0
32,20,42,83,100,80,36,0,0
74,25,0,22,78,100,63,8,0
67,35,17,24,70,100,45,0,6
0,26,61,55,24,26,65,100,2
34,83,100,28,0,65,84,13,5
2,32,100,100,29,0,23,98,5
24,60,74,45,2,0,51,100,2
60,19,1,3,56,100,44,0,6
0,41,71,53,42,15,47,100,7
45,14,35,52,0,20,45,100,5
29,82,100,43,27,81,57,0,5
0,35,73,65,32,14,59,100,2
0,57,100,71,41,22,23,82,7
27,50,77,36,69,100,55,0,3
35,4,0,42,89,100,63,13,0
19,58,100,94,73,69,40,0,3
99,66,0,13,84,100,85,70,9
10,0,21,52,65,53,26,100,1
0,34,77,100,88,73,55,45,1
0,52,100,54,23,56,75,21,8
100,49,3,37,59,9,0,43,8
94,47,6,16,80,100,44,0,5
31,28,0,24,100,88,81,82,4
66,34,5,43,44,0,45,100,8
0,45,56,51,48,29,50,100,7
2,14,50,14,62,100,75,0,9
46,44,79,56,19,0,50,100,2
56,96,35,38,88,100,46,0,9
2,35,100,84,54,20,0,60,7
85,80,37,2,0,76,100,7,6
100,46,32,87,0,38,80,19,8
64,47,100,90,50,0,32,86,2
0,5,61,100,75,52,33,25,1
29,2,44,30,0,16,50,100,5
1,46,72,13,39,100,56,0,8
0,52,100,74,23,47,55,51,9
14,0,34,87,100,70,20,7,0
13,44,91,80,100,92,47,0,3
72,40,61,100,85,88,63,0,9
85,39,7,0,54,100,40,5,6
100,48,12,0,15,79,70,3,6
100,47,10,0,32,88,75,16,6
0,43,64,18,67,100,43,7,8
0,40,54,43,27,13,49,100,5
48,70,94,42,96,100,68,0,9
0,90,81,52,37,16,7,100,7
33,10,0,54,100,66,33,4,4
78,51,0,18,95,100,73,57,4
12,0,58,100,93,71,46,32,7
18,37,17,0,61,100,66,37,4
0,47,79,75,67,56,42,100,1
45,57,100,80,87,82,41,0,3
42,0,61,64,19,15,30,100,5
19,30,36,41,42,0,50,100,1
41,5,62,51,56,100,60,0,9
58,17,0,8,57,100,68,9,6
100,60,29,11,35,83,53,0,6
81,62,0,16,78,100,92,69,9
36,13,57,100,63,41,18,0,4
96,49,16,0,42,100,61,1,6
95,70,0,0,69,100,53,16,5
26,1,0,68,100,73,45,29,4
0,55,100,65,39,19,22,87,7
85,60,28,85,97,100,66,0,9
25,58,81,54,29,0,48,100,7
20,21,0,37,100,97,81,71,4
52,3,100,64,0,84,86,77,9
70,36,0,25,90,100,80,62,4
100,80,33,51,94,83,48,0,9
57,34,0,11,85,100,72,57,4
0,6,54,100,76,49,24,5,1
31,88,100,98,96,25,0,100,1
75,85,22,37,55,0,31,100,8
62,39,0,13,80,100,86,71,4
46,2,0,76,100,78,45,19,4
41,12,65,62,0,4,24,100,5
0,17,53,93,100,85,72,68,1
0,44,94,100,79,54,31,8,1
100,56,0,45,85,95,93,24,9
22,49,71,45,11,0,51,100,2
23,52,51,30,0,27,64,100,2
100,55,23,11,53,77,41,0,6
50,97,87,25,0,60,100,91,9
54,59,26,0,28,100,96,80,4
49,69,100,76,61,59,33,0,3
1,46,70,55,97,100,51,0,3
67,25,0,0,51,100,63,9,6
84,52,28,16,55,100,61,0,6
100,54,17,15,55,85,50,0,5
0,61,100,96,87,85,85,87,1
32,2,0,57,97,100,77,30,0
69,0,73,100,32,20,58,51,8
37,3,0,19,72,100,76,65,4
0,4,41,78,100,75,50,25,1
0,33,69,100,97,77,57,44,1
29,53,7,0,83,100,61,29,4
0,56,100,73,59,43,26,87,7
100,65,32,5,0,40,36,0,6
11,60,100,69,31,0,7,64,7
25,24,61,31,77,100,68,0,3
0,51,70,57,59,100,57,5,7
100,33,0,47,48,5,40,87,8
35,71,100,72,35,0,39,88,2
32,24,81,0,18,36,100,19,8
31,0,17,64,96,100,58,21,0
14,57,63,13,71,100,52,0,9
0,5,52,93,100,62,30,42,0
0,35,77,65,68,100,73,24,3
90,46,0,27,85,100,86,55,9
4,53,100,66,78,97,51,0,3
0,29,74,69,41,0,37,100,2
100,59,31,20,52,91,48,0,6
75,44,23,47,100,89,36,0,6
0,31,100,86,12,53,98,41,8
28,35,100,81,41,52,66,0,8
52,79,100,77,72,67,33,0,3
28,21,63,39,7,0,25,100,5
59,100,84,68,57,0,2,84,1
12,60,96,60,16,0,55,100,2
22,24,80,67,0,4,26,100,5
18,0,14,58,92,100,73,27,0
25,0,20,83,100,49,3,13,0
38,7,0,33,91,100,69,56,4
21,0,0,42,83,79,81,100,4
0,55,89,82,82,39,9,100,1
38,59,74,61,48,0,44,100,1
100,49,15,0,33,85,62,20,6
54,100,60,26,75,88,48,0,5
0,57,100,71,36,30,4,74,7
16,59,100,90,68,44,19,0,1
45,6,0,46,83,100,63,19,0
25,6,87,85,0,49,100,35,8
97,33,55,54,0,49,100,30,8
70,6,57,100,62,100,79,0,9
81,58,0,43,82,100,87,17,9
35,22,0,100,94,68,63,45,4
0,10,61,100,88,71,61,73,1
8,69,100,82,51,15,0,89,7
0,20,50,80,100,87,73,62,1
61,46,71,11,0,67,100,25,8
82,30,0,0,45,100,71,10,6
23,9,0,49,100,99,93,83,4
26,16,0,36,100,55,38,32,4
68,75,33,78,75,100,55,0,9
25,66,64,48,29,0,50,100,1
100,88,53,25,17,69,58,0,6
86,49,0,63,100,90,76,69,4
0,34,68,61,31,20,61,100,2
78,77,99,75,100,100,57,0,9
39,24,43,0,7,15,46,100,5
63,36,9,0,57,100,51,14,6
48,88,100,78,66,64,32,0,1
22,54,62,56,51,0,55,100,1
75,61,100,57,65,82,51,0,9
66,37,9,0,29,100,91,22,6
0,15,1,33,100,94,93,90,4
46,26,84,0,24,29,100,20,8
78,20,27,100,61,0,68,3,0
57,59,76,0,28,100,96,21,8
0,44,76,100,80,61,43,27,1
19,14,5,0,27,100,81,70,4
0,42,83,100,77,29,41,90,9
86,40,0,49,63,10,52,100,8
54,35,0,19,89,100,81,65,4
36,45,81,0,19,25,100,4,8
14,0,66,77,41,23,30,100,5
0,63,100,89,77,51,27,94,7
0,30,68,60,72,100,70,27,3
52,95,100,54,28,58,42,0,5
81,35,0,69,100,72,62,60,4
100,20,7,65,0,18,78,45,8
78,43,0,14,83,100,63,29,4
0,25,50,74,97,100,88,79,1
6,52,100,83,54,65,48,0,3
37,73,58,81,100,75,30,0,3
8,17,49,89,100,75,25,0,0
63,41,0,88,100,72,76,82,4
0,32,77,100,84,64,41,18,1
0,18,49,86,100,86,45,17,0
40,61,86,60,18,0,49,100,2
0,15,60,100,87,64,43,25,1
58,100,96,54,83,81,45,0,3
0,66,100,28,3,76,74,59,9
88,78,26,59,100,76,42,0,9
48,20,0,18,66,90,100,69,0
2,33,88,86,79,100,54,0,3
31,68,60,76,100,78,39,0,3
34,100,82,55,42,3,0,85,7
15,99,100,68,40,29,0,81,7
100,56,0,35,98,94,59,40,9
26,35,100,78,46,26,0,52,7
94,29,100,78,0,45,92,10,8
56,15,42,2,0,13,41,100,5
36,44,60,38,0,14,57,100,2
29,8,0,41,87,100,60,8,0
0,35,78,71,48,27,34,100,7
100,59,28,9,34,91,53,0,6
58,15,0,33,79,100,67,18,0
31,5,59,43,1,0,45,100,5
